               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11624,            0.090244,                   0,           0.0020188,            0.051374,           0.0011236,          0.00025491,             0.10594,             0.06423,                   0,            0.067924,          0.00035676,          0.00035676
                   1,             0.11063,            0.091931,                   0,           0.0053991,              0.1374,           0.0054753,           0.0013543,            0.099834,            0.065285,                   0,            0.034954,          0.00072017,          0.00072017
                   2,             0.10674,            0.091016,                   0,            0.082937,             0.12784,             0.03909,           0.0093898,            0.092234,            0.064464,                   0,           0.0019812,           0.0010803,           0.0010803
                   3,             0.10028,            0.079887,                   0,            0.099033,             0.24216,              0.0621,             0.01498,             0.08507,            0.075123,                   0,           0.0010852,           0.0010852,           0.0010852
                   4,            0.091696,            0.077214,                   0,             0.12742,             0.27599,             0.08885,            0.023346,            0.075903,            0.070306,                   0,           0.0010852,           0.0010852,           0.0010852
                   5,            0.085414,            0.075143,                   0,              0.2674,             0.36679,             0.21183,            0.057998,            0.071072,            0.066721,                   0,           0.0010802,           0.0010802,           0.0010802
                   6,            0.080323,            0.080246,                   0,             0.35266,             0.36559,             0.28127,            0.085559,            0.067441,            0.062284,                   0,           0.0010753,           0.0010753,           0.0010753
                   7,            0.076503,            0.072256,                   0,              0.2758,             0.36559,             0.24381,            0.075575,            0.062292,            0.057529,                   0,           0.0010703,           0.0010703,           0.0010703
                   8,            0.073287,            0.074295,                   0,             0.39987,             0.41338,             0.33823,             0.10795,            0.060488,            0.056219,                   0,           0.0010654,           0.0010654,           0.0010654
                   9,            0.072912,            0.079035,                   0,             0.42595,             0.49343,             0.39536,             0.12468,            0.062179,             0.05537,                   0,           0.0010604,           0.0010604,           0.0010604
                  10,            0.070546,            0.076967,                   0,             0.49768,             0.48865,             0.45854,             0.15682,            0.059409,            0.053722,                   0,           0.0010554,           0.0010554,           0.0010554
                  11,            0.069378,            0.083791,                   0,             0.55643,             0.47909,             0.48136,             0.17233,            0.058119,            0.052516,                   0,           0.0010505,           0.0010505,           0.0010505
                  12,            0.068095,             0.07687,                   0,             0.53264,             0.49701,             0.47992,             0.17019,            0.055902,            0.052626,                   0,           0.0010455,           0.0010455,           0.0010455
                  13,            0.065157,            0.076037,                   0,              0.5844,             0.50179,             0.51222,             0.18557,            0.055564,            0.051074,                   0,           0.0010406,           0.0010406,           0.0010406
                  14,            0.065855,            0.074866,                   0,             0.58002,              0.5082,             0.52408,             0.17641,            0.056022,            0.050524,                   0,           0.0010357,           0.0010357,           0.0010357
                  15,            0.066695,             0.07341,                   0,             0.58285,             0.52091,             0.52883,             0.19609,            0.053718,            0.050274,                   0,           0.0010307,           0.0010307,           0.0010307
                  16,            0.064315,            0.067027,                   0,             0.56287,             0.51852,             0.51417,             0.18711,            0.054535,            0.049768,                   0,           0.0010257,           0.0010257,           0.0010257
                  17,            0.063421,            0.071287,                   0,             0.59358,             0.53524,             0.54284,             0.19582,            0.053214,            0.049893,                   0,           0.0010208,           0.0010208,           0.0010208
                  18,            0.063513,            0.079945,                   0,             0.60224,             0.54361,             0.54692,             0.20226,             0.05369,            0.050076,                   0,           0.0010158,           0.0010158,           0.0010158
                  19,            0.063314,             0.07165,                   0,             0.57642,             0.55078,             0.55136,             0.20377,            0.053674,             0.04877,                   0,           0.0010109,           0.0010109,           0.0010109
                  20,            0.061552,             0.07437,                   0,             0.58556,             0.55197,             0.55456,             0.20593,            0.052735,            0.048979,                   0,            0.001006,            0.001006,            0.001006
                  21,            0.062129,            0.066571,                   0,             0.59625,              0.5687,             0.56276,             0.21715,            0.052768,            0.048465,                   0,            0.001001,            0.001001,            0.001001
                  22,            0.061908,            0.072899,                   0,              0.5882,             0.54719,             0.54402,             0.20722,            0.052642,            0.048565,                   0,          0.00099605,          0.00099605,          0.00099605
                  23,            0.061203,            0.072856,                   0,             0.62199,             0.52688,             0.56185,             0.21363,             0.05216,            0.048409,                   0,           0.0009911,           0.0009911,           0.0009911
                  24,            0.061189,            0.076962,                   0,             0.62406,             0.52808,             0.57025,             0.21968,            0.052175,            0.048146,                   0,          0.00098615,          0.00098615,          0.00098615
                  25,             0.06092,            0.075211,                   0,             0.61929,             0.52927,             0.56493,             0.21193,            0.052371,            0.049006,                   0,           0.0009812,           0.0009812,           0.0009812
                  26,            0.060297,             0.08419,                   0,             0.59422,             0.56631,             0.57572,             0.22516,            0.052338,            0.048148,                   0,          0.00097625,          0.00097625,          0.00097625
                  27,            0.060646,            0.073512,                   0,              0.5994,             0.55596,             0.56218,             0.21635,            0.052719,            0.048221,                   0,           0.0009713,           0.0009713,           0.0009713
                  28,            0.059327,            0.073049,                   0,             0.59074,             0.56737,             0.57675,              0.2239,            0.052164,            0.048084,                   0,          0.00096635,          0.00096635,          0.00096635
                  29,            0.060804,            0.070758,                   0,              0.6127,             0.57109,             0.58759,             0.22757,            0.051138,            0.048119,                   0,           0.0009614,           0.0009614,           0.0009614
                  30,            0.058404,            0.063839,                   0,             0.58862,             0.57826,              0.5744,             0.23002,            0.050931,            0.047816,                   0,          0.00095645,          0.00095645,          0.00095645
                  31,             0.05877,            0.070832,                   0,             0.64698,             0.55617,              0.6086,             0.22737,            0.051853,            0.048015,                   0,           0.0009515,           0.0009515,           0.0009515
                  32,            0.058302,            0.067365,                   0,             0.62453,             0.56631,             0.59791,             0.22499,            0.051989,            0.047835,                   0,          0.00094655,          0.00094655,          0.00094655
                  33,             0.05839,             0.07692,                   0,             0.62676,             0.57581,             0.60273,             0.22556,            0.051852,            0.049164,                   0,           0.0009416,           0.0009416,           0.0009416
                  34,            0.058311,            0.074636,                   0,             0.63921,             0.56033,             0.59644,             0.23242,            0.051834,            0.047754,                   0,          0.00093665,          0.00093665,          0.00093665
                  35,            0.058256,            0.071283,                   0,             0.65557,             0.57348,             0.60077,             0.23329,            0.051407,            0.047775,                   0,           0.0009317,           0.0009317,           0.0009317
                  36,            0.058342,            0.070634,                   0,             0.63846,             0.57228,              0.5969,             0.23235,            0.051298,            0.048053,                   0,          0.00092675,          0.00092675,          0.00092675
                  37,            0.057269,            0.069125,                   0,              0.6208,             0.56153,             0.58422,             0.22833,            0.051274,            0.047839,                   0,           0.0009218,           0.0009218,           0.0009218
                  38,            0.057441,            0.068659,                   0,             0.60355,             0.57294,             0.58356,             0.22942,            0.051072,            0.047917,                   0,          0.00091685,          0.00091685,          0.00091685
                  39,            0.056382,            0.070711,                   0,             0.60815,             0.58542,             0.59466,             0.24033,            0.050432,            0.047708,                   0,           0.0009119,           0.0009119,           0.0009119
                  40,            0.056812,            0.068485,                   0,             0.62356,             0.57986,             0.59648,             0.24042,            0.050654,             0.04775,                   0,          0.00090695,          0.00090695,          0.00090695
                  41,            0.056391,            0.064014,                   0,             0.64735,             0.55317,             0.61046,             0.23619,            0.050982,            0.047861,                   0,            0.000902,            0.000902,            0.000902
                  42,            0.058851,            0.078484,                   0,             0.65584,             0.56033,             0.60652,             0.24275,             0.05022,            0.047951,                   0,          0.00089705,          0.00089705,          0.00089705
                  43,            0.057033,            0.070324,                   0,             0.66372,             0.54122,             0.59892,              0.2423,            0.050174,            0.047789,                   0,           0.0008921,           0.0008921,           0.0008921
                  44,            0.055505,            0.062637,                   0,             0.66869,             0.54241,             0.60256,             0.23711,            0.051337,            0.047588,                   0,          0.00088715,          0.00088715,          0.00088715
                  45,            0.057088,            0.069845,                   0,              0.6878,             0.55317,             0.60957,             0.23748,            0.050782,             0.04805,                   0,           0.0008822,           0.0008822,           0.0008822
                  46,             0.05633,            0.070917,                   0,               0.676,             0.56585,             0.61844,             0.24458,            0.050464,            0.047836,                   0,          0.00087725,          0.00087725,          0.00087725
                  47,            0.057063,            0.068573,                   0,             0.68256,             0.56392,             0.61867,             0.23575,            0.050796,            0.047845,                   0,           0.0008723,           0.0008723,           0.0008723
                  48,            0.055904,             0.07287,                   0,             0.63043,             0.56863,             0.60795,             0.23413,            0.050742,            0.048049,                   0,          0.00086735,          0.00086735,          0.00086735
                  49,            0.056184,            0.063071,                   0,             0.67665,             0.54004,             0.60296,             0.24175,            0.050548,            0.047998,                   0,           0.0008624,           0.0008624,           0.0008624
                  50,            0.054912,             0.06533,                   0,             0.66668,             0.54002,             0.59066,             0.23145,            0.051409,            0.047881,                   0,          0.00085745,          0.00085745,          0.00085745
                  51,            0.055214,            0.062198,                   0,             0.66927,             0.54157,             0.59446,             0.24038,            0.050149,            0.048133,                   0,           0.0008525,           0.0008525,           0.0008525
                  52,              0.0553,            0.065611,                   0,             0.65029,             0.54652,             0.59168,             0.23302,            0.051306,            0.047914,                   0,          0.00084755,          0.00084755,          0.00084755
                  53,            0.055449,            0.064254,                   0,             0.60205,             0.58926,             0.59934,             0.24181,            0.050562,            0.048503,                   0,           0.0008426,           0.0008426,           0.0008426
                  54,              0.0561,            0.068187,                   0,             0.59799,             0.60778,             0.60894,             0.25027,            0.050039,             0.04848,                   0,          0.00083765,          0.00083765,          0.00083765
                  55,            0.054926,            0.072386,                   0,             0.65588,              0.5687,             0.61365,              0.2438,            0.050635,            0.048584,                   0,           0.0008327,           0.0008327,           0.0008327
                  56,            0.054631,            0.074622,                   0,             0.61556,             0.60335,             0.61529,             0.24644,            0.049928,            0.048285,                   0,          0.00082775,          0.00082775,          0.00082775
                  57,            0.054106,            0.068983,                   0,             0.62577,             0.58542,             0.60399,             0.23818,            0.050912,            0.048107,                   0,           0.0008228,           0.0008228,           0.0008228
                  58,             0.05471,            0.069391,                   0,             0.63787,             0.56392,             0.60246,             0.23544,            0.051136,            0.048692,                   0,          0.00081785,          0.00081785,          0.00081785
                  59,            0.053238,            0.073078,                   0,             0.64223,             0.58303,             0.61487,             0.24451,            0.050072,            0.048281,                   0,           0.0008129,           0.0008129,           0.0008129
                  60,            0.055456,            0.064683,                   0,             0.64381,             0.57875,             0.60688,             0.24623,             0.05007,            0.048057,                   0,          0.00080795,          0.00080795,          0.00080795
                  61,            0.054907,            0.070993,                   0,             0.64714,             0.57587,             0.61567,             0.24944,            0.049652,            0.048645,                   0,            0.000803,            0.000803,            0.000803
                  62,             0.05324,            0.068641,                   0,              0.6676,             0.55914,             0.60703,             0.24789,            0.049719,            0.048177,                   0,          0.00079805,          0.00079805,          0.00079805
                  63,            0.054585,            0.071227,                   0,             0.62152,             0.57945,             0.60312,             0.24529,            0.050033,              0.0484,                   0,           0.0007931,           0.0007931,           0.0007931
                  64,            0.052463,            0.066901,                   0,             0.63743,             0.58604,             0.60292,             0.24694,            0.049338,            0.048155,                   0,          0.00078815,          0.00078815,          0.00078815
                  65,            0.053374,            0.067319,                   0,             0.63682,             0.58658,             0.61699,             0.25014,            0.049795,            0.048068,                   0,           0.0007832,           0.0007832,           0.0007832
                  66,            0.054668,            0.064657,                   0,             0.64027,             0.59857,             0.62087,             0.23727,            0.050894,            0.048001,                   0,          0.00077825,          0.00077825,          0.00077825
                  67,            0.053257,            0.065628,                   0,             0.68133,             0.55556,             0.60976,             0.24505,            0.049936,            0.048178,                   0,           0.0007733,           0.0007733,           0.0007733
                  68,            0.053595,            0.071906,                   0,             0.62365,             0.59976,             0.61293,             0.24996,            0.049638,            0.048076,                   0,          0.00076835,          0.00076835,          0.00076835
                  69,            0.052635,            0.071914,                   0,              0.6549,             0.56153,             0.61828,             0.24491,            0.051101,            0.047897,                   0,           0.0007634,           0.0007634,           0.0007634
                  70,            0.052693,            0.061876,                   0,             0.69249,               0.546,             0.61207,             0.24433,            0.050568,            0.047972,                   0,          0.00075845,          0.00075845,          0.00075845
                  71,            0.052599,            0.063898,                   0,             0.64736,              0.5914,             0.61433,             0.24158,            0.050541,            0.048197,                   0,           0.0007535,           0.0007535,           0.0007535
                  72,            0.053859,            0.068702,                   0,             0.60065,             0.60215,             0.61009,             0.24215,            0.050431,             0.04815,                   0,          0.00074855,          0.00074855,          0.00074855
                  73,            0.053157,            0.068112,                   0,             0.59513,             0.60096,             0.59699,             0.24951,            0.049727,            0.048025,                   0,           0.0007436,           0.0007436,           0.0007436
                  74,            0.052199,            0.070894,                   0,             0.67219,             0.54839,             0.61902,             0.24875,            0.049707,            0.047924,                   0,          0.00073865,          0.00073865,          0.00073865
                  75,            0.052065,            0.070135,                   0,             0.60289,             0.60401,             0.61465,             0.25084,            0.049783,            0.047882,                   0,           0.0007337,           0.0007337,           0.0007337
                  76,             0.05309,             0.06493,                   0,              0.5819,             0.64038,             0.62015,             0.25208,            0.049495,            0.047768,                   0,          0.00072875,          0.00072875,          0.00072875
                  77,             0.05369,            0.064038,                   0,             0.65477,             0.55078,             0.61096,             0.24857,            0.050223,            0.048028,                   0,           0.0007238,           0.0007238,           0.0007238
                  78,            0.052884,            0.065494,                   0,             0.57997,             0.62359,             0.60504,             0.23707,            0.051018,            0.047973,                   0,          0.00071885,          0.00071885,          0.00071885
                  79,            0.051459,            0.069554,                   0,             0.61006,             0.60187,             0.60436,             0.25091,            0.049432,            0.048489,                   0,           0.0007139,           0.0007139,           0.0007139
                  80,            0.051849,            0.065556,                   0,             0.64566,             0.55512,              0.6118,             0.24298,            0.051248,            0.048441,                   0,          0.00070895,          0.00070895,          0.00070895
                  81,             0.05169,            0.062314,                   0,             0.63749,             0.57587,             0.60502,             0.25286,            0.049873,            0.048409,                   0,            0.000704,            0.000704,            0.000704
                  82,            0.051617,            0.067999,                   0,             0.63233,             0.58971,             0.60504,             0.24948,            0.050198,              0.0484,                   0,          0.00069905,          0.00069905,          0.00069905
                  83,            0.051003,            0.063839,                   0,             0.62996,             0.56989,             0.60609,             0.24522,             0.05071,             0.04855,                   0,           0.0006941,           0.0006941,           0.0006941
                  84,            0.051677,            0.070501,                   0,             0.67381,             0.56516,             0.61631,             0.24827,            0.050028,             0.04855,                   0,          0.00068915,          0.00068915,          0.00068915
                  85,            0.051867,             0.07413,                   0,             0.66334,             0.55436,             0.61379,             0.24669,            0.050076,            0.048545,                   0,           0.0006842,           0.0006842,           0.0006842
                  86,            0.052808,            0.062449,                   0,             0.64086,             0.59482,               0.613,             0.25478,             0.04944,             0.04791,                   0,          0.00067925,          0.00067925,          0.00067925
                  87,            0.050915,            0.062997,                   0,             0.67495,             0.55795,             0.61845,             0.25562,            0.049518,            0.048302,                   0,           0.0006743,           0.0006743,           0.0006743
                  88,            0.051503,            0.065648,                   0,             0.68478,             0.55543,             0.61522,             0.25404,             0.04954,            0.048436,                   0,          0.00066935,          0.00066935,          0.00066935
                  89,            0.050748,            0.057213,                   0,             0.66366,             0.55556,             0.61438,             0.24779,            0.049944,             0.04842,                   0,           0.0006644,           0.0006644,           0.0006644
                  90,            0.051672,            0.062437,                   0,             0.64872,             0.58065,             0.60253,             0.25091,            0.049166,            0.048685,                   0,          0.00065945,          0.00065945,          0.00065945
                  91,            0.050839,            0.064347,                   0,             0.61669,             0.59976,             0.61537,             0.25037,            0.049678,             0.04839,                   0,           0.0006545,           0.0006545,           0.0006545
                  92,            0.051674,            0.064515,                   0,             0.64619,             0.57348,             0.61131,             0.25576,            0.049186,             0.04815,                   0,          0.00064955,          0.00064955,          0.00064955
                  93,            0.050027,             0.06431,                   0,             0.67643,             0.58194,             0.62248,             0.25853,            0.049241,            0.047975,                   0,           0.0006446,           0.0006446,           0.0006446
                  94,            0.050432,             0.06439,                   0,              0.6705,             0.57706,             0.61492,             0.25531,            0.049567,            0.048076,                   0,          0.00063965,          0.00063965,          0.00063965
                  95,            0.051289,            0.061145,                   0,             0.63515,             0.58901,             0.61333,             0.24352,            0.050741,            0.048707,                   0,           0.0006347,           0.0006347,           0.0006347
                  96,            0.050343,            0.061543,                   0,             0.64526,             0.57826,             0.60781,             0.25231,            0.049758,            0.048459,                   0,          0.00062975,          0.00062975,          0.00062975
                  97,            0.050816,            0.060299,                   0,             0.65311,             0.58935,             0.61977,             0.24882,            0.049811,            0.048632,                   0,           0.0006248,           0.0006248,           0.0006248
                  98,            0.051595,            0.058499,                   0,             0.62717,             0.61768,             0.62221,             0.25045,            0.049444,            0.048582,                   0,          0.00061985,          0.00061985,          0.00061985
                  99,             0.04922,            0.071011,                   0,             0.62906,             0.60693,             0.61646,             0.24601,            0.050027,            0.048751,                   0,           0.0006149,           0.0006149,           0.0006149
                 100,            0.050427,            0.065627,                   0,             0.62786,             0.62366,             0.62525,              0.2569,            0.049562,            0.048599,                   0,          0.00060995,          0.00060995,          0.00060995
                 101,            0.049027,            0.059752,                   0,             0.60748,             0.62246,             0.61778,             0.25104,            0.050265,            0.048772,                   0,            0.000605,            0.000605,            0.000605
                 102,            0.049314,            0.054049,                   0,             0.61172,             0.62007,             0.61626,             0.25016,            0.050143,            0.048809,                   0,          0.00060005,          0.00060005,          0.00060005
                 103,             0.05046,            0.065431,                   0,             0.62782,             0.60335,             0.61819,             0.25028,             0.04963,            0.049176,                   0,           0.0005951,           0.0005951,           0.0005951
                 104,             0.04918,            0.058708,                   0,             0.59694,             0.62724,             0.60833,             0.24794,            0.049693,            0.049356,                   0,          0.00059015,          0.00059015,          0.00059015
                 105,            0.049714,             0.06162,                   0,             0.59075,             0.59499,             0.58966,             0.23839,            0.050278,            0.049435,                   0,           0.0005852,           0.0005852,           0.0005852
                 106,            0.050478,            0.068619,                   0,             0.62245,             0.59682,             0.60998,             0.24768,            0.050052,            0.049174,                   0,          0.00058025,          0.00058025,          0.00058025
                 107,            0.049753,            0.060288,                   0,             0.65199,             0.58421,             0.60754,             0.24815,            0.049973,            0.049016,                   0,           0.0005753,           0.0005753,           0.0005753
                 108,            0.048631,            0.059491,                   0,             0.66286,             0.56511,             0.60757,             0.24526,            0.050469,            0.049022,                   0,          0.00057035,          0.00057035,          0.00057035
                 109,            0.049899,             0.07294,                   0,             0.64658,             0.58423,             0.61794,             0.25338,            0.049637,            0.049375,                   0,           0.0005654,           0.0005654,           0.0005654
                 110,            0.049118,              0.0603,                   0,             0.60707,              0.6141,             0.61109,              0.2484,            0.050151,             0.04944,                   0,          0.00056045,          0.00056045,          0.00056045
                 111,            0.049766,            0.066972,                   0,             0.63481,              0.5902,             0.61305,             0.24624,            0.049771,            0.049261,                   0,           0.0005555,           0.0005555,           0.0005555
                 112,            0.050418,            0.063345,                   0,             0.64586,             0.57826,             0.60563,             0.24979,            0.049464,              0.0492,                   0,          0.00055055,          0.00055055,          0.00055055
                 113,            0.050287,            0.067059,                   0,             0.64883,             0.58781,             0.61653,             0.25115,            0.049444,            0.049323,                   0,           0.0005456,           0.0005456,           0.0005456
                 114,             0.05052,            0.061593,                   0,             0.65002,             0.56585,              0.6015,             0.24934,            0.049647,            0.049156,                   0,          0.00054065,          0.00054065,          0.00054065
                 115,             0.04807,            0.063672,                   0,              0.6497,             0.58065,             0.61208,             0.25057,            0.049479,            0.049088,                   0,           0.0005357,           0.0005357,           0.0005357
                 116,            0.050837,            0.061983,                   0,             0.63918,             0.57945,             0.61194,             0.25358,             0.04957,              0.0495,                   0,          0.00053075,          0.00053075,          0.00053075
                 117,            0.049029,            0.068138,                   0,             0.63877,             0.58732,             0.61359,             0.25526,            0.049509,            0.049175,                   0,           0.0005258,           0.0005258,           0.0005258
                 118,            0.049853,            0.068086,                   0,             0.63732,             0.59618,             0.61017,              0.2519,            0.049629,            0.049057,                   0,          0.00052085,          0.00052085,          0.00052085
                 119,            0.048282,            0.058991,                   0,              0.6797,             0.57587,               0.617,             0.25425,            0.049062,             0.04899,                   0,           0.0005159,           0.0005159,           0.0005159
                 120,            0.050902,            0.065234,                   0,             0.62874,             0.61051,             0.62087,             0.25191,            0.049521,            0.048938,                   0,          0.00051095,          0.00051095,          0.00051095
                 121,            0.048029,            0.057111,                   0,             0.64509,             0.60153,             0.61659,             0.25175,            0.049366,            0.048867,                   0,            0.000506,            0.000506,            0.000506
                 122,            0.049813,            0.063428,                   0,             0.67383,             0.57945,             0.62548,             0.25636,            0.049327,            0.048752,                   0,          0.00050105,          0.00050105,          0.00050105
                 123,            0.047909,            0.063536,                   0,             0.65394,             0.59976,             0.62344,             0.25535,            0.049546,            0.048848,                   0,           0.0004961,           0.0004961,           0.0004961
                 124,            0.047801,            0.055698,                   0,             0.64139,             0.60454,              0.6211,             0.25404,            0.049428,            0.048908,                   0,          0.00049115,          0.00049115,          0.00049115
                 125,            0.048128,             0.06143,                   0,             0.63347,             0.60812,             0.61796,             0.25427,             0.04986,            0.048999,                   0,           0.0004862,           0.0004862,           0.0004862
                 126,            0.048737,            0.062772,                   0,              0.6431,             0.58065,             0.60766,             0.25003,            0.050318,            0.048885,                   0,          0.00048125,          0.00048125,          0.00048125
                 127,            0.047434,            0.060657,                   0,             0.68297,             0.55675,             0.60526,             0.25504,            0.049279,            0.048902,                   0,           0.0004763,           0.0004763,           0.0004763
                 128,            0.048338,             0.06554,                   0,             0.66717,             0.57478,              0.6117,             0.25375,            0.049556,            0.049228,                   0,          0.00047135,          0.00047135,          0.00047135
                 129,            0.047659,            0.057591,                   0,               0.658,             0.59379,             0.61097,             0.25009,            0.049819,            0.049357,                   0,           0.0004664,           0.0004664,           0.0004664
                 130,            0.046987,            0.063261,                   0,             0.64926,             0.58901,             0.61338,             0.25251,            0.049778,            0.049535,                   0,          0.00046145,          0.00046145,          0.00046145
                 131,             0.04928,            0.060195,                   0,             0.66276,             0.58699,             0.61263,             0.25601,            0.049403,            0.049261,                   0,           0.0004565,           0.0004565,           0.0004565
                 132,            0.048331,            0.060855,                   0,              0.6325,             0.62246,             0.61705,             0.25205,            0.049752,            0.049051,                   0,          0.00045155,          0.00045155,          0.00045155
                 133,            0.046982,            0.052753,                   0,             0.68121,             0.58465,             0.60813,             0.25376,            0.049562,            0.049336,                   0,           0.0004466,           0.0004466,           0.0004466
                 134,            0.046881,            0.059369,                   0,             0.67669,             0.57514,             0.60886,              0.2531,            0.049493,            0.049355,                   0,          0.00044165,          0.00044165,          0.00044165
                 135,            0.047878,             0.06402,                   0,             0.65857,             0.58423,             0.61152,             0.25193,            0.049916,            0.049036,                   0,           0.0004367,           0.0004367,           0.0004367
                 136,            0.046879,            0.060389,                   0,             0.66681,             0.59259,             0.61459,             0.25765,            0.049163,            0.049051,                   0,          0.00043175,          0.00043175,          0.00043175
                 137,            0.047873,            0.063549,                   0,             0.66026,             0.58542,             0.60713,              0.2509,            0.049805,            0.049051,                   0,           0.0004268,           0.0004268,           0.0004268
                 138,            0.045732,            0.058077,                   0,             0.65647,             0.60573,             0.61217,             0.25443,            0.049275,            0.049115,                   0,          0.00042185,          0.00042185,          0.00042185
                 139,            0.047784,            0.065307,                   0,             0.64581,             0.58662,             0.60437,             0.25154,             0.04969,            0.049237,                   0,           0.0004169,           0.0004169,           0.0004169
                 140,            0.047181,            0.064142,                   0,             0.65118,             0.57826,             0.60265,             0.25122,            0.049792,            0.049541,                   0,          0.00041195,          0.00041195,          0.00041195
                 141,            0.048734,            0.061117,                   0,             0.60013,             0.62007,             0.59964,             0.24291,            0.050495,            0.049403,                   0,            0.000407,            0.000407,            0.000407
                 142,            0.046048,            0.061977,                   0,             0.60049,              0.6356,              0.6044,             0.24617,            0.050081,            0.049708,                   0,          0.00040205,          0.00040205,          0.00040205
                 143,            0.048112,            0.059735,                   0,              0.6095,             0.60693,             0.60256,             0.24551,            0.050174,            0.049439,                   0,           0.0003971,           0.0003971,           0.0003971
                 144,            0.047551,            0.067795,                   0,             0.61945,             0.59259,             0.60027,             0.24771,            0.049793,            0.049371,                   0,          0.00039215,          0.00039215,          0.00039215
                 145,            0.046482,            0.058513,                   0,             0.66461,             0.57706,             0.60322,             0.24805,            0.049794,            0.049373,                   0,           0.0003872,           0.0003872,           0.0003872
                 146,            0.049087,             0.06272,                   0,              0.6538,             0.59259,             0.60657,             0.24563,            0.049925,            0.049464,                   0,          0.00038225,          0.00038225,          0.00038225
                 147,            0.045864,            0.057901,                   0,              0.6478,             0.60454,             0.61186,             0.24816,            0.049632,            0.049725,                   0,           0.0003773,           0.0003773,           0.0003773
                 148,            0.047651,             0.06311,                   0,              0.6314,             0.59737,             0.60507,             0.25219,            0.049781,             0.04948,                   0,          0.00037235,          0.00037235,          0.00037235
                 149,            0.045494,            0.055327,                   0,             0.60585,             0.60932,             0.59571,             0.24851,            0.050067,            0.049526,                   0,           0.0003674,           0.0003674,           0.0003674
                 150,            0.046104,            0.055902,                   0,             0.61382,             0.61768,             0.60843,             0.24529,            0.050221,            0.049548,                   0,          0.00036245,          0.00036245,          0.00036245
                 151,            0.047467,            0.059997,                   0,             0.59789,             0.61997,             0.60439,             0.25171,            0.049474,            0.049796,                   0,           0.0003575,           0.0003575,           0.0003575
                 152,            0.047464,            0.060253,                   0,             0.60776,             0.62572,             0.61322,             0.24926,            0.049814,             0.04987,                   0,          0.00035255,          0.00035255,          0.00035255
                 153,            0.048524,            0.063565,                   0,             0.61838,             0.60932,             0.60255,             0.25063,            0.049973,             0.05005,                   0,           0.0003476,           0.0003476,           0.0003476
